0.029814384923902586,0.009206649728485037,5.172852357512636e-05,0.015168496367661932,0.106
0.051286832431738816,0.01084986026986321,0.0003214989694404051,0.04886042924684708,0.106
-0.029085859979589106,0.011611301372719748,0.0006746031466414421,0.08264415327898611,0.106
-0.0023073711398043616,0.011744352746636863,0.0011003238906734385,0.1168756274026781,0.106
-0.04092395870303709,0.011592487954065053,0.0015251542609236992,0.1511273671055935,0.106
-0.15112682705432565,0.009370311387534103,0.0018529399989900073,0.18573315839847493,0.106
-0.0942643514410824,0.006371799438887034,0.002102849185945607,0.21839536143452043,0.106
0.042918813795217114,0.0065293512891582235,0.002342709958933073,0.2523970000479583,0.106
0.014607525870011753,0.008284912593171906,0.0026166592505361616,0.28615259068776355,0.106
0.03501266685125162,0.009838883328315907,0.002900983917234363,0.32075027574895554,0.106
-0.06485920123976874,0.010213270950303534,0.003161882192054379,0.3426712449593172,0.106
-0.04219717038135857,0.009728905457300286,0.0034244942709414105,0.3714212375308852,0.106
0.042531863073617095,0.01073394119287747,0.0037499278301975996,0.4041809537657832,0.106
0.036959420862319674,0.012642951907224732,0.004120659792556754,0.4404428005091039,0.106
0.026258392466934923,0.01458485587728388,0.004550024090206851,0.4726920625661455,0.106
-0.00866017733544597,0.01592289132882675,0.00511315713967027,0.506868461998065,0.106
0.023729700424305736,0.0170984604326649,0.005631665780045807,0.5288008753002236,0.106
-0.012945090972220491,0.0179741371112354,0.006090384909302259,0.5591108406348531,0.106
-0.08816362248703181,0.01742405321742038,0.006641595805514385,0.5927193270113524,0.106
-0.1904222152513596,0.014154472181594211,0.00713189598169493,0.6258869774350933,0.106
-0.37528293384544825,0.006718038547287998,0.007454773448993784,0.6602293161980675,0.106
-0.31964992022311284,-0.0044737461819756245,0.007485436465568797,0.6948291470264714,0.106
-0.20746438621178043,-0.012397334865114795,0.007191574763646934,0.7287461470443284,0.106
-0.013544082574377822,-0.014584025750739952,0.006779085496787283,0.7625010224283959,0.106
0.07412754096703017,-0.012128394323338006,0.006297013124289119,0.7989874594732305,0.106
0.14670086195783993,-0.008602378286225433,0.006020012066068305,0.8187588467744127,0.106
0.16926821673022055,-0.004736292490770248,0.005888039939874339,0.84961073753934,0.106
0.1091543209561795,0.0006262148260603718,0.005821156921247253,0.8818583306663279,0.106
0.02790454332837789,0.004473438246365191,0.005916099142433116,0.9166460353350634,0.106
-0.00035356190166012494,0.006261616597363147,0.006111130233445126,0.9500435212690581,0.106
0.03171321020482832,0.007975872211237823,0.0063371931468108435,0.984798324173878,0.106
0.07595739268529712,0.01097905491577275,0.006640296232160434,1.0185832402989128,0.106
0.1612834242730249,0.01672924864309785,0.007156239170192301,1.052172176351926,0.106
0.11897601621469722,0.023353600415869546,0.007884771537556429,1.0860658113490311,0.106
0.01414009955218861,0.026803222775585164,0.008670311952038106,1.1206634964102227,0.106
-0.06442767058887146,0.027427403313597956,0.009519936899421731,1.1535800920701695,0.106
-0.14122166845330775,0.025850531683426537,0.010351369827648504,1.1873368748028703,0.106
-0.26653651349085133,0.020070721365150822,0.011186599424938663,1.2210927038612547,0.106
-0.2452059374725953,0.012809644036244542,0.011795533706819761,1.2548497250125346,0.106
-0.21741429995053493,0.007391470608166025,0.012116276132969292,1.2893277239470176,0.106
-0.19020471518758897,0.002896252875644863,0.012281026851954452,1.3221813771020812,0.106
-0.11010090486729693,-0.0002476619993313315,0.012330695146299515,1.356114589583317,0.106
0.03662303242970366,0.000157421309377991,0.012331842311472746,1.3897223607040794,0.106
0.042818893469717935,0.003192070599938783,0.01238745918140704,1.423495355900159,0.106
0.01804326718265073,0.0054490016119964945,0.012497767071720232,1.4453936753455063,0.106
-0.016988013912754205,0.007064682449017719,0.012661132842384031,1.4745330054567471,0.106
-0.037006604303359385,0.00792510995185801,0.012894067817603666,1.5075247029691106,0.106
-0.1109273205748371,0.007500792547513301,0.01313031081714406,1.5416567565453172,0.106
-0.22068720882532106,0.004868133482730267,0.013286038428047051,1.5626016400928373,0.106
-0.2975006133378719,-0.00014696717123336531,0.013338238536627084,1.5940135761000742,0.106
-0.28532670492533674,-0.007049406043384832,0.013226495260375769,1.6279260461649283,0.106
-0.1326835998841227,-0.012174559951048965,0.012866072140695772,1.6616821136418913,0.106
-0.14529096733461222,-0.015451852572558704,0.012313494509370687,1.695182834820637,0.106
-0.1312333087387674,-0.018254591767631355,0.01178956294177824,1.7291949638515556,0.106
-0.13144632633801867,-0.021029151548267178,0.01123333729844138,1.762965098024686,0.106
-0.11178297149936944,-0.023276644955000314,0.010581834749410261,1.7845558575029923,0.106
-0.07256920989602296,-0.024326821315433504,0.0099906262368312,1.8153295469739743,0.106
-0.028696187455238484,-0.02510425327180849,0.009065462959835001,1.8502183411202489,0.106
-0.04896239290180901,-0.02551734209882971,0.008116498300799028,1.8843756670658403,0.106
-0.13501265920903113,-0.026708746455906738,0.007360002399221323,1.9187482849883604,0.106
-0.0697645234777617,-0.028396224005621685,0.006489724798540715,1.9532155550867838,0.106
0.0038891512344953884,-0.028075443994142288,0.005450414832226188,1.9869937954916037,0.106
-0.09103838718476238,-0.02849611593296222,0.004353581837449384,2.020858343422058,0.106
-0.168240681879368,-0.03127866911909605,0.0035354907287957075,2.0537558655956767,0.106
-0.17900660418481107,-0.03580356128472547,0.002515040563556788,2.0885154368720786,0.106
-0.12841230771945056,-0.040328579774205085,0.0011957892602709734,2.1212682389681827,0.106
-0.13007228177992147,-0.04474267603180237,-0.0005790666318945951,2.155878798632646,0.106
-0.09659838872934372,-0.0487894438994291,-0.00266696847661773,2.188781327596426,0.106
-0.06919575561603751,-0.05078025307732132,-0.003900364390454566,2.2225440707936044,0.106
-0.0361709337209111,-0.05218366189952753,-0.0049084339907813,2.245150493418883,0.106
-0.047590440991360096,-0.05359408777711674,-0.0062777191806864365,2.2767758140544156,0.106
-0.09749089546434202,-0.0559188386861296,-0.008072021666925647,2.309667852600715,0.106
-0.11610443097767767,-0.059991203804743376,-0.01021342119542524,2.3455675415223807,0.106
-0.1248294896103802,-0.06474032891835498,-0.012510889974989092,2.377163536672684,0.106
-0.1860738014112473,-0.07022132133220621,-0.014650571675835443,2.411079583016224,0.106
-0.14231666724397318,-0.0761943167761205,-0.016972834979908816,2.4458377237811515,0.106
-0.11991009364564838,-0.08227112661425162,-0.01989942826001828,2.480593718778867,0.106
