0.0,0.0,0.0,0.0,0.0,0.0,0.0
-32.0,-424.0,16116.0,0.0,23.0,8.0,10120.0
-128.0,-388.0,16008.0,0.0,14.0,1.0,13276.0
-52.0,-376.0,16076.0,37.0,4.0,0.0,16388.0
16.0,-308.0,16076.0,10.0,25.0,-3.0,19552.0
-52.0,-380.0,15968.0,25.0,-15.0,-8.0,22724.0
-48.0,-320.0,16008.0,-2.0,-4.0,-27.0,25852.0
-52.0,-384.0,16008.0,11.0,0.0,-10.0,29036.0
-52.0,-320.0,16108.0,-6.0,33.0,24.0,32196.0
-84.0,-360.0,15980.0,28.0,-23.0,2.0,35364.0
-56.0,-388.0,16068.0,21.0,13.0,9.0,38528.0
-28.0,-380.0,16068.0,-4.0,33.0,12.0,41700.0
-112.0,-328.0,16084.0,19.0,37.0,20.0,44960.0
-148.0,-364.0,15980.0,-6.0,-41.0,7.0,48160.0
-84.0,-332.0,16072.0,7.0,28.0,1.0,51276.0
-116.0,-420.0,16016.0,9.0,22.0,10.0,54484.0
-76.0,-400.0,16036.0,-2.0,3.0,9.0,57548.0
-100.0,-396.0,16044.0,11.0,-1.0,6.0,60716.0
-56.0,-360.0,16012.0,20.0,23.0,2.0,63880.0
-120.0,-380.0,16020.0,13.0,-3.0,-11.0,67100.0
-56.0,-392.0,16020.0,21.0,1.0,8.0,70212.0
-60.0,-284.0,16036.0,-15.0,13.0,6.0,73384.0
-32.0,-316.0,16048.0,-2.0,21.0,-20.0,76552.0
-112.0,-248.0,16072.0,10.0,-3.0,6.0,79720.0
-40.0,-344.0,16012.0,-2.0,39.0,-1.0,82844.0
-32.0,-364.0,16076.0,-6.0,27.0,-11.0,86044.0
-104.0,-420.0,16092.0,4.0,7.0,-7.0,89156.0
-44.0,-408.0,16088.0,-9.0,9.0,-8.0,92236.0
-104.0,-368.0,16052.0,1.0,43.0,43.0,95440.0
-32.0,-340.0,15968.0,17.0,3.0,-5.0,98552.0
-56.0,-376.0,16076.0,6.0,33.0,3.0,101672.0
-96.0,-424.0,16032.0,2.0,20.0,-1.0,104840.0
-40.0,-332.0,15996.0,16.0,28.0,-13.0,108108.0
-64.0,-372.0,15984.0,-6.0,19.0,6.0,111260.0
-48.0,-324.0,16176.0,-6.0,-14.0,20.0,114488.0
-88.0,-376.0,16020.0,-7.0,3.0,8.0,117616.0
-60.0,-356.0,16020.0,28.0,23.0,15.0,120892.0
-60.0,-332.0,16036.0,-20.0,23.0,3.0,124104.0
-36.0,-400.0,16000.0,-4.0,-6.0,8.0,127244.0
-88.0,-396.0,16084.0,10.0,25.0,-23.0,130504.0
-32.0,-364.0,15904.0,6.0,4.0,12.0,133692.0
-52.0,-380.0,16048.0,10.0,22.0,-1.0,136908.0
-84.0,-380.0,16032.0,5.0,0.0,5.0,140040.0
-8.0,-364.0,16044.0,32.0,24.0,25.0,143268.0
-12.0,-376.0,15980.0,1.0,31.0,-5.0,146444.0
-84.0,-432.0,16120.0,-28.0,-12.0,10.0,149716.0
-68.0,-380.0,15988.0,21.0,47.0,29.0,152976.0
-76.0,-348.0,16032.0,9.0,28.0,2.0,156136.0
-76.0,-380.0,15936.0,16.0,46.0,34.0,159404.0
-8.0,-384.0,16068.0,-3.0,-12.0,13.0,162604.0
-80.0,-340.0,16136.0,14.0,-13.0,17.0,165872.0
-44.0,-448.0,16020.0,-11.0,39.0,-7.0,169100.0
-24.0,-428.0,16040.0,19.0,-6.0,-32.0,172328.0
-44.0,-368.0,16084.0,12.0,8.0,8.0,175492.0
-48.0,-360.0,16016.0,-4.0,27.0,11.0,178712.0
-48.0,-364.0,16024.0,8.0,10.0,4.0,181880.0
-52.0,-400.0,16156.0,3.0,15.0,-5.0,185052.0
-128.0,-464.0,15980.0,-16.0,6.0,-6.0,188284.0
-100.0,-332.0,16036.0,-12.0,11.0,3.0,191544.0
4.0,-400.0,16052.0,-11.0,-3.0,16.0,194724.0
-104.0,-336.0,16024.0,17.0,33.0,11.0,198040.0
-88.0,-368.0,16072.0,32.0,17.0,1.0,201244.0
-52.0,-376.0,16036.0,10.0,14.0,15.0,204500.0
-40.0,-328.0,16060.0,16.0,9.0,-6.0,207676.0
-64.0,-364.0,15948.0,-9.0,-7.0,13.0,210848.0
-40.0,-404.0,16080.0,-20.0,11.0,-25.0,214128.0
-4.0,-384.0,16024.0,9.0,16.0,-5.0,217264.0
-56.0,-344.0,16148.0,-4.0,51.0,-11.0,220496.0
-100.0,-324.0,16072.0,-13.0,17.0,16.0,223824.0
-80.0,-372.0,16028.0,10.0,21.0,-9.0,227044.0
-92.0,-420.0,15988.0,-1.0,39.0,-20.0,230284.0
-72.0,-388.0,16048.0,5.0,3.0,-6.0,233408.0
-100.0,-420.0,16088.0,8.0,27.0,3.0,236624.0
-64.0,-300.0,16020.0,-18.0,49.0,3.0,239840.0
-48.0,-336.0,15952.0,30.0,-13.0,24.0,243112.0
-64.0,-364.0,16136.0,6.0,-11.0,-10.0,246332.0
-44.0,-380.0,16044.0,-11.0,2.0,4.0,249500.0
-60.0,-436.0,16036.0,2.0,18.0,6.0,252668.0
-76.0,-376.0,16020.0,11.0,30.0,4.0,255888.0
-20.0,-336.0,16004.0,9.0,10.0,-46.0,259128.0
-56.0,-388.0,16068.0,-6.0,32.0,11.0,262356.0
-72.0,-292.0,16024.0,-13.0,12.0,-15.0,265640.0
-44.0,-404.0,16056.0,20.0,28.0,20.0,268900.0
-28.0,-404.0,16196.0,-1.0,-14.0,13.0,272116.0
-116.0,-400.0,15988.0,-14.0,24.0,24.0,275440.0
-56.0,-408.0,16064.0,-2.0,-25.0,-1.0,278624.0
-44.0,-384.0,16008.0,16.0,9.0,-27.0,281836.0
-84.0,-348.0,16052.0,-10.0,27.0,-12.0,285124.0
-124.0,-364.0,16076.0,10.0,-9.0,4.0,288344.0
-72.0,-372.0,16072.0,34.0,22.0,-15.0,291608.0
-88.0,-372.0,16080.0,23.0,22.0,-16.0,294884.0
-72.0,-348.0,15980.0,-10.0,-9.0,23.0,298112.0
-108.0,-376.0,16064.0,4.0,0.0,16.0,301320.0
-12.0,-400.0,16024.0,-13.0,24.0,-18.0,304604.0
-120.0,-352.0,16080.0,13.0,-8.0,9.0,307828.0
-60.0,-344.0,16000.0,3.0,-8.0,-23.0,310988.0
-48.0,-352.0,16036.0,27.0,10.0,17.0,314256.0
-44.0,-344.0,16080.0,-14.0,0.0,18.0,317480.0
-68.0,-396.0,15956.0,12.0,5.0,-12.0,320708.0
8.0,-364.0,15940.0,25.0,7.0,13.0,323880.0
-32.0,-396.0,16072.0,27.0,36.0,-11.0,327144.0
32.0,-356.0,16084.0,-17.0,-10.0,43.0,330420.0
-40.0,-416.0,15944.0,14.0,15.0,20.0,333688.0
-72.0,-432.0,16080.0,5.0,28.0,-2.0,336856.0
-56.0,-364.0,16020.0,5.0,11.0,12.0,340072.0
-72.0,-340.0,16176.0,-1.0,16.0,6.0,343236.0
-20.0,-360.0,16016.0,1.0,-12.0,20.0,346452.0
-68.0,-412.0,16076.0,17.0,-13.0,-9.0,349688.0
-100.0,-360.0,16004.0,2.0,-10.0,29.0,352952.0
-68.0,-344.0,16028.0,-13.0,33.0,-28.0,356232.0
-76.0,-376.0,16012.0,-28.0,32.0,2.0,359464.0
-12.0,-400.0,16084.0,-22.0,-22.0,14.0,362752.0
-76.0,-332.0,16036.0,15.0,-11.0,1.0,365972.0
-100.0,-420.0,16136.0,-17.0,14.0,-18.0,369300.0
24.0,-328.0,16100.0,26.0,24.0,5.0,372520.0
-16.0,-348.0,16020.0,20.0,2.0,9.0,375688.0
-100.0,-376.0,16044.0,4.0,-20.0,28.0,378964.0
-72.0,-404.0,16128.0,12.0,66.0,-4.0,382184.0
-40.0,-396.0,16080.0,17.0,-1.0,7.0,385360.0
-112.0,-408.0,16024.0,-9.0,36.0,25.0,388620.0
-20.0,-364.0,16160.0,10.0,-18.0,-1.0,391848.0
-72.0,-372.0,16140.0,-14.0,1.0,-24.0,395076.0
-44.0,-364.0,16072.0,16.0,55.0,19.0,398340.0
-28.0,-340.0,16072.0,-6.0,21.0,-18.0,401568.0
-104.0,-344.0,15924.0,20.0,0.0,-12.0,404832.0
-104.0,-404.0,15956.0,-9.0,-13.0,35.0,408104.0
-88.0,-360.0,16060.0,16.0,38.0,1.0,411312.0
-76.0,-332.0,16064.0,8.0,0.0,10.0,414496.0
-160.0,-368.0,16056.0,6.0,3.0,0.0,417664.0
-84.0,-452.0,16072.0,24.0,18.0,2.0,420884.0
-84.0,-352.0,16088.0,1.0,30.0,11.0,424096.0
-64.0,-364.0,16040.0,4.0,-6.0,14.0,427264.0
-100.0,-380.0,15968.0,20.0,25.0,-1.0,430520.0
-116.0,-380.0,16084.0,-3.0,24.0,-33.0,433800.0
-84.0,-412.0,16044.0,25.0,16.0,2.0,437012.0
-48.0,-368.0,15916.0,-9.0,47.0,-5.0,440200.0
-68.0,-352.0,16072.0,6.0,22.0,-16.0,443424.0
-48.0,-340.0,15984.0,-4.0,12.0,21.0,446656.0
-48.0,-368.0,16020.0,38.0,-2.0,16.0,449880.0
-24.0,-372.0,16048.0,-24.0,-4.0,-5.0,453068.0
-44.0,-332.0,16128.0,31.0,19.0,-19.0,456356.0
-44.0,-388.0,16044.0,-25.0,25.0,-27.0,459636.0
-84.0,-384.0,16028.0,33.0,25.0,-16.0,462916.0
-16.0,-340.0,16076.0,3.0,17.0,2.0,466072.0
-36.0,-380.0,16092.0,30.0,29.0,33.0,469332.0
-4.0,-428.0,16012.0,-2.0,39.0,-14.0,472532.0
-76.0,-356.0,16072.0,-12.0,48.0,-8.0,475768.0
-60.0,-404.0,16040.0,-4.0,16.0,-32.0,478996.0
-84.0,-392.0,16068.0,8.0,36.0,10.0,482216.0
-112.0,-404.0,16116.0,-2.0,23.0,9.0,485432.0
-16.0,-388.0,16016.0,-10.0,-21.0,-7.0,488660.0
-72.0,-396.0,15952.0,0.0,0.0,-10.0,491828.0
-48.0,-388.0,16028.0,40.0,23.0,15.0,495080.0
-84.0,-384.0,16112.0,-16.0,10.0,6.0,498308.0
-52.0,-392.0,16008.0,3.0,16.0,-11.0,501536.0
-64.0,-360.0,16104.0,-16.0,18.0,26.0,504808.0
-16.0,-384.0,15984.0,8.0,-25.0,11.0,508028.0
-84.0,-352.0,16080.0,-6.0,27.0,3.0,511204.0
-84.0,-380.0,16084.0,7.0,29.0,11.0,514424.0
-28.0,-400.0,16056.0,19.0,10.0,-12.0,517684.0
-48.0,-396.0,16036.0,-7.0,21.0,35.0,520900.0
-60.0,-340.0,16064.0,6.0,15.0,-8.0,524080.0
-24.0,-380.0,16000.0,3.0,-17.0,2.0,527244.0
-52.0,-376.0,15988.0,-1.0,57.0,-21.0,530480.0
-92.0,-300.0,15928.0,-24.0,14.0,2.0,533700.0
-24.0,-364.0,15952.0,-2.0,38.0,12.0,536928.0
-116.0,-356.0,16044.0,18.0,-25.0,-6.0,540204.0
-24.0,-348.0,16096.0,7.0,19.0,-33.0,543420.0
-96.0,-340.0,16088.0,18.0,11.0,22.0,546692.0
-88.0,-412.0,16048.0,12.0,16.0,10.0,549952.0
-44.0,-328.0,16088.0,-8.0,7.0,-11.0,553128.0
-56.0,-436.0,16040.0,10.0,13.0,14.0,556384.0
-12.0,-324.0,16084.0,16.0,1.0,-6.0,559552.0
-48.0,-368.0,16072.0,-28.0,-12.0,-12.0,562840.0
-108.0,-368.0,16072.0,12.0,27.0,5.0,566104.0
-64.0,-392.0,16068.0,3.0,22.0,-3.0,569280.0
-88.0,-356.0,16056.0,7.0,-8.0,-2.0,572412.0
-44.0,-388.0,16116.0,1.0,40.0,1.0,575592.0
-64.0,-368.0,16036.0,15.0,-18.0,-22.0,578872.0
-60.0,-368.0,16012.0,6.0,16.0,-2.0,582040.0
-44.0,-328.0,16004.0,5.0,10.0,9.0,585208.0
-24.0,-372.0,16080.0,42.0,23.0,16.0,588468.0
-124.0,-376.0,16072.0,2.0,34.0,10.0,591732.0
-76.0,-344.0,16072.0,-2.0,25.0,-13.0,594972.0
-44.0,-380.0,16092.0,13.0,-25.0,-1.0,598204.0
-64.0,-408.0,16048.0,20.0,1.0,22.0,601416.0
-76.0,-356.0,15932.0,-12.0,19.0,8.0,604640.0
-52.0,-312.0,16088.0,20.0,4.0,43.0,607864.0
-60.0,-392.0,15996.0,-11.0,18.0,-10.0,611160.0
-36.0,-344.0,15964.0,33.0,15.0,23.0,614424.0
-48.0,-388.0,15996.0,22.0,11.0,-1.0,617644.0
-88.0,-416.0,15972.0,-6.0,2.0,-1.0,620784.0
-88.0,-396.0,16148.0,-9.0,40.0,3.0,623964.0
-60.0,-440.0,16096.0,19.0,19.0,-28.0,627220.0
4.0,-360.0,16060.0,19.0,31.0,-7.0,630388.0
-76.0,-364.0,16012.0,-4.0,50.0,24.0,633604.0
-64.0,-376.0,16100.0,35.0,1.0,13.0,636832.0
-52.0,-376.0,16092.0,4.0,10.0,-24.0,640072.0
-24.0,-348.0,15952.0,26.0,4.0,8.0,643244.0
-20.0,-372.0,16096.0,9.0,32.0,-9.0,646416.0
-64.0,-336.0,16032.0,20.0,0.0,-16.0,649636.0
-112.0,-400.0,16068.0,4.0,-6.0,34.0,652856.0
-116.0,-384.0,16152.0,19.0,-19.0,1.0,656112.0
-36.0,-384.0,16032.0,2.0,16.0,29.0,659332.0
-20.0,-360.0,16108.0,25.0,18.0,-7.0,662552.0
-4.0,-348.0,16044.0,9.0,1.0,1.0,665636.0
-44.0,-356.0,16120.0,5.0,0.0,-12.0,668784.0
-92.0,-448.0,15976.0,13.0,5.0,28.0,671996.0
-80.0,-392.0,16108.0,8.0,25.0,4.0,675172.0
-60.0,-356.0,16040.0,43.0,3.0,10.0,678384.0
-16.0,-428.0,15968.0,0.0,8.0,-2.0,681520.0
-88.0,-388.0,15968.0,6.0,-17.0,-2.0,684696.0
-48.0,-344.0,16120.0,5.0,-6.0,-30.0,687896.0
-76.0,-376.0,15972.0,4.0,19.0,-7.0,691072.0
-8.0,-376.0,16044.0,26.0,-9.0,42.0,694252.0
-84.0,-380.0,16044.0,13.0,15.0,14.0,697508.0
-20.0,-420.0,16028.0,10.0,45.0,1.0,700724.0
-88.0,-400.0,16052.0,-6.0,-3.0,16.0,703896.0
-84.0,-364.0,16060.0,23.0,27.0,1.0,707108.0
-148.0,-332.0,16132.0,7.0,17.0,3.0,710312.0
-36.0,-444.0,16112.0,1.0,35.0,-7.0,713492.0
-112.0,-420.0,15988.0,6.0,-9.0,-12.0,716724.0
-52.0,-384.0,16052.0,11.0,10.0,-10.0,720004.0
-124.0,-316.0,16148.0,24.0,13.0,38.0,723300.0
-80.0,-404.0,15960.0,-1.0,18.0,-21.0,726528.0
-68.0,-388.0,16004.0,11.0,15.0,4.0,729740.0
-132.0,-404.0,16120.0,20.0,-6.0,17.0,733000.0
-84.0,-344.0,15964.0,-18.0,-11.0,-26.0,736296.0
-44.0,-380.0,16120.0,28.0,8.0,-20.0,739516.0
-44.0,-400.0,16032.0,42.0,12.0,-13.0,742788.0
-84.0,-368.0,16048.0,-12.0,7.0,37.0,746004.0
-52.0,-340.0,16028.0,-5.0,17.0,-35.0,749236.0
-140.0,-396.0,15992.0,26.0,15.0,-7.0,752508.0
-48.0,-352.0,16060.0,-19.0,11.0,-7.0,755736.0
-96.0,-396.0,16024.0,23.0,-19.0,-18.0,759016.0
-28.0,-368.0,16152.0,17.0,-6.0,15.0,762236.0
-52.0,-340.0,15956.0,19.0,6.0,-25.0,765468.0
-104.0,-400.0,16016.0,10.0,33.0,-1.0,768740.0
-92.0,-316.0,16072.0,25.0,21.0,-28.0,772008.0
-44.0,-344.0,15908.0,6.0,1.0,32.0,775164.0
-20.0,-380.0,15920.0,-8.0,5.0,2.0,778296.0
-156.0,-396.0,15984.0,29.0,0.0,20.0,781560.0
-12.0,-388.0,16056.0,10.0,3.0,9.0,784728.0
-60.0,-328.0,16136.0,1.0,11.0,-16.0,787948.0
-92.0,-356.0,16024.0,13.0,-4.0,12.0,791180.0
-112.0,-380.0,16124.0,5.0,37.0,-7.0,794400.0
