0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-428.0,16080.0,-13.0,13.0,6.0,10128.0
-44.0,-420.0,16088.0,23.0,10.0,-2.0,13288.0
-52.0,-384.0,16032.0,13.0,-7.0,12.0,16460.0
-80.0,-288.0,16052.0,-6.0,-1.0,10.0,19576.0
-36.0,-328.0,16036.0,1.0,24.0,-6.0,22696.0
-28.0,-336.0,16084.0,-10.0,12.0,1.0,25872.0
-48.0,-380.0,16004.0,9.0,35.0,21.0,29032.0
-28.0,-388.0,16000.0,-9.0,12.0,20.0,32192.0
-28.0,-344.0,16048.0,-5.0,19.0,8.0,35300.0
-32.0,-328.0,16036.0,26.0,14.0,-9.0,38480.0
-40.0,-328.0,16020.0,-2.0,17.0,7.0,41592.0
-68.0,-324.0,16036.0,10.0,12.0,2.0,44776.0
-4.0,-364.0,15976.0,6.0,38.0,-12.0,47912.0
-76.0,-344.0,16040.0,4.0,21.0,9.0,51032.0
-32.0,-364.0,15996.0,-1.0,-5.0,-11.0,54168.0
0.0,-328.0,16084.0,-10.0,3.0,9.0,57252.0
-16.0,-356.0,16064.0,-17.0,36.0,-5.0,60436.0
-60.0,-392.0,16032.0,18.0,11.0,-4.0,63604.0
-60.0,-372.0,16104.0,17.0,-28.0,18.0,66812.0
36.0,-392.0,16024.0,-26.0,35.0,-15.0,70048.0
-80.0,-324.0,16060.0,13.0,-32.0,8.0,73220.0
-96.0,-444.0,16068.0,-6.0,-6.0,2.0,76296.0
-28.0,-400.0,16108.0,1.0,-14.0,-3.0,79428.0
16.0,-312.0,16124.0,21.0,25.0,40.0,82632.0
-96.0,-372.0,16104.0,-23.0,-4.0,17.0,85816.0
-128.0,-392.0,16092.0,4.0,18.0,28.0,89024.0
20.0,-372.0,16048.0,-2.0,19.0,-17.0,92192.0
-44.0,-308.0,16120.0,1.0,18.0,-10.0,95368.0
0.0,-360.0,15996.0,-3.0,17.0,6.0,98436.0
-48.0,-344.0,15988.0,-6.0,-3.0,9.0,101516.0
-48.0,-348.0,16008.0,10.0,32.0,56.0,104784.0
-48.0,-364.0,16084.0,-4.0,6.0,13.0,107952.0
-72.0,-404.0,16064.0,-11.0,-15.0,-7.0,111180.0
-88.0,-376.0,16076.0,-9.0,15.0,11.0,114396.0
